,1,1074563512248
1515,1373,1074565613173
1490,1374,1074565614663
1503,1375,1074565616166
1503,1376,1074565617669
1503,1377,1074565619172
1502,1378,1074565620674
1503,1379,1074565622177
1503,1380,1074565623680
1503,1381,1074565625183
1503,1382,1074565626686
1502,1383,1074565628188
1503,1384,1074565629691
1503,1385,1074565631194
1503,1386,1074565632697
1502,1387,1074565634199
1503,1388,1074565635702
1503,1389,1074565637205
1503,1390,1074565638708
1503,1391,1074565640211
1503,1392,1074565641714
1502,1393,1074565643216
1503,1394,1074565644719
1503,1395,1074565646222
1503,1396,1074565647725
1502,1397,1074565649227
1503,1398,1074565650730
1503,1399,1074565652233
1503,1400,1074565653736
1503,1401,1074565655239
1502,1402,1074565656741
1503,1403,1074565658244
1503,1404,1074565659747
1503,1405,1074565661250
1503,1406,1074565662753
1503,1407,1074565664256
1502,1408,1074565665758
1503,1409,1074565667261
1503,1410,1074565668764
1503,1411,1074565670267
1502,1412,1074565671769
1503,1413,1074565673272
1503,1414,1074565674775
1503,1415,1074565676278
1503,1416,1074565677781
1502,1417,1074565679283
1503,1418,1074565680786
1503,1419,1074565682289
1503,1420,1074565683792
1503,1421,1074565685295
1503,1422,1074565686798
1502,1423,1074565688300
1503,1424,1074565689803
1503,1425,1074565691306
1503,1426,1074565692809
1502,1427,1074565694311
1503,1428,1074565695814
1503,1429,1074565697317
1503,1430,1074565698820
1503,1431,1074565700323
1502,1432,1074565701825
1503,1433,1074565703328
1503,1434,1074565704831
1503,1435,1074565706334
1503,1436,1074565707837
1503,1437,1074565709340
1502,1438,1074565710842
1503,1439,1074565712345
1503,1440,1074565713848
1503,1441,1074565715351
1502,1442,1074565716853
1503,1443,1074565718356
1503,1444,1074565719859
3005,1445,1074565722864
1503,1446,1074565724367
1503,1447,1074565725870
1503,1448,1074565727373
1503,1449,1074565728876
1503,1450,1074565730379
1503,1451,1074565731882
1502,1452,1074565733384
1503,1453,1074565734887
1503,1454,1074565736390
1503,1455,1074565737893
1502,1456,1074565739395
1503,1457,1074565740898
1503,1458,1074565742401
1503,1459,1074565743904
1503,1460,1074565745407
1502,1461,1074565746909
1503,1462,1074565748412
1503,1463,1074565749915
1503,1464,1074565751418
1503,1465,1074565752921
1502,1466,1074565754423
1503,1467,1074565755926
1503,1468,1074565757429
1503,1469,1074565758932
1503,1470,1074565760435
1502,1471,1074565761937
1503,1472,1074565763440
1503,1473,1074565764943
1503,1474,1074565766446
1503,1475,1074565767949
1502,1476,1074565769451
1503,1477,1074565770954
1503,1478,1074565772457
1503,1479,1074565773960
1503,1480,1074565775463
1502,1481,1074565776965
1503,1482,1074565778468
1504,1483,1074565779972
1502,1484,1074565781474
1503,1485,1074565782977
1502,1486,1074565784479
1503,1487,1074565785982
1503,1488,1074565787485
1503,1489,1074565788988
1503,1490,1074565790491
1502,1491,1074565791993
1503,1492,1074565793496
1503,1493,1074565794999
1503,1494,1074565796502
1503,1495,1074565798005
1502,1496,1074565799507
1503,1497,1074565801010
1503,1498,1074565802513
1515,1499,1074565804028
1491,1500,1074565805519
1502,1501,1074565807021
1503,1502,1074565808524
1503,1503,1074565810027
1503,1504,1074565811530
1502,1505,1074565813032
1503,1506,1074565814535
1503,1507,1074565816038
1503,1508,1074565817541
1503,1509,1074565819044
1502,1510,1074565820546
1503,1511,1074565822049
3006,1512,1074565825055
1503,1513,1074565826558
1502,1514,1074565828060
1503,1515,1074565829563
1503,1516,1074565831066
1503,1517,1074565832569
1503,1518,1074565834072
1502,1519,1074565835574
1503,1520,1074565837077
1503,1521,1074565838580
1503,1522,1074565840083
1503,1523,1074565841586
1502,1524,1074565843088
1503,1525,1074565844591
1503,1526,1074565846094
1503,1527,1074565847597
1503,1528,1074565849100
1503,1529,1074565850603
1502,1530,1074565852105
1503,1531,1074565853608
1503,1532,1074565855111
1503,1533,1074565856614
1502,1534,1074565858116
1503,1535,1074565859619
1503,1536,1074565861122
1503,1537,1074565862625
1503,1538,1074565864128
1503,1539,1074565865631
1502,1540,1074565867133
1503,1541,1074565868636
1503,1542,1074565870139
1503,1543,1074565871642
1503,1544,1074565873145
1502,1545,1074565874647
1503,1546,1074565876150
1503,1547,1074565877653
1503,1548,1074565879156
1502,1549,1074565880658
1503,1550,1074565882161
1503,1551,1074565883664
1503,1552,1074565885167
1503,1553,1074565886670
1502,1554,1074565888172
1503,1555,1074565889675
1503,1556,1074565891178
1503,1557,1074565892681
1503,1558,1074565894184
1503,1559,1074565895687
1502,1560,1074565897189
1503,1561,1074565898692
1503,1562,1074565900195
1503,1563,1074565901698
1502,1564,1074565903200
1503,1565,1074565904703
1503,1566,1074565906206
1503,1567,1074565907709
1503,1568,1074565909212
1502,1569,1074565910714
1504,1570,1074565912218
1502,1571,1074565913720
1503,1572,1074565915223
1503,1573,1074565916726
1503,1574,1074565918229
1502,1575,1074565919731
1503,1576,1074565921234
1503,1577,1074565922737
1503,1578,1074565924240
3005,1579,1074565927245
1503,1580,1074565928748
1503,1581,1074565930251
1503,1582,1074565931754
1502,1583,1074565933256
1503,1584,1074565934759
1503,1585,1074565936262
1503,1586,1074565937765
1503,1587,1074565939268
1503,1588,1074565940771
1502,1589,1074565942273
1503,1590,1074565943776
1503,1591,1074565945279
1503,1592,1074565946782
1502,1593,1074565948284
1503,1594,1074565949787
1503,1595,1074565951290
1503,1596,1074565952793
1503,1597,1074565954296
1503,1598,1074565955799
1502,1599,1074565957301
1503,1600,1074565958804
1503,1601,1074565960307
1506,1602,1074565961813
1500,1603,1074565963313
1502,1604,1074565964815
1503,1605,1074565966318
1503,1606,1074565967821
1503,1607,1074565969324
1502,1608,1074565970826
1503,1609,1074565972329
1503,1610,1074565973832
1503,1611,1074565975335
1503,1612,1074565976838
1502,1613,1074565978340
1503,1614,1074565979843
1503,1615,1074565981346
1503,1616,1074565982849
1503,1617,1074565984352
1503,1618,1074565985855
1502,1619,1074565987357
1503,1620,1074565988860
1503,1621,1074565990363
1502,1622,1074565991865
1503,1623,1074565993368
1507,1624,1074565994875
1499,1625,1074565996374
1503,1626,1074565997877
1502,1627,1074565999379
1503,1628,1074566000882
1503,1629,1074566002385
1503,1630,1074566003888
1503,1631,1074566005391
1503,1632,1074566006894
1502,1633,1074566008396
1503,1634,1074566009899
1503,1635,1074566011402
1503,1636,1074566012905
1517,1637,1074566014422
1488,1638,1074566015910
1503,1639,1074566017413
1503,1640,1074566018916
1503,1641,1074566020419
1502,1642,1074566021921
1503,1643,1074566023424
1503,1644,1074566024927
1503,1645,1074566026430
1503,1646,1074566027933
1503,1647,1074566029436
1502,1648,1074566030938
1503,1649,1074566032441
1503,1650,1074566033944
1503,1651,1074566035447
1503,1652,1074566036950
1502,1653,1074566038452
1503,1654,1074566039955
1503,1655,1074566041458
1503,1656,1074566042961
1502,1657,1074566044463
1503,1658,1074566045966
1503,1659,1074566047469
1503,1660,1074566048972
1503,1661,1074566050475
1502,1662,1074566051977
1503,1663,1074566053480
1503,1664,1074566054983
1503,1665,1074566056486
1503,1666,1074566057989
1502,1667,1074566059491
1503,1668,1074566060994
1503,1669,1074566062497
1503,1670,1074566064000
1503,1671,1074566065503
1502,1672,1074566067005
1503,1673,1074566068508
1503,1674,1074566070011
1503,1675,1074566071514
1503,1676,1074566073017
1502,1677,1074566074519
1503,1678,1074566076022
1503,1679,1074566077525
1503,1680,1074566079028
1503,1681,1074566080531
1503,1682,1074566082034
1502,1683,1074566083536
1503,1684,1074566085039
1503,1685,1074566086542
1503,1686,1074566088045
1502,1687,1074566089547
1503,1688,1074566091050
1503,1689,1074566092553
1503,1690,1074566094056
1503,1691,1074566095559
1502,1692,1074566097061
1503,1693,1074566098564
1503,1694,1074566100067
1503,1695,1074566101570
